participante,seg_id,bpm_watch,pred_final
38,900,110.96740970463637,91.840791416434
38,900,111.23456264409154,91.840791416434
38,900,109.9984188660915,91.840791416434
38,900,108.32619939469672,91.840791416434
38,900,106.8391761474279,91.840791416434
38,1000,72.03429873390277,88.68821537501958
38,1000,67.80121082599028,88.68821537501958
38,1000,65.68736055475293,88.68821537501958
38,1000,64.65679809015035,88.68821537501958
38,1000,63.8826204769539,88.68821537501958
39,100,97.79078734112515,94.89636410139276
39,100,97.99107631949592,94.89636410139276
39,100,96.74926181871652,94.89636410139276
39,100,95.27270574136216,94.89636410139276
39,100,94.35956839679125,94.89636410139276
39,500,92.47989581403348,95.56953126604988
39,500,89.78888326873086,95.56953126604988
39,500,85.71327766381918,95.56953126604988
39,500,80.99278519432885,95.56953126604988
39,500,78.09548637878584,95.56953126604988
39,700,98.14324734448354,94.38247156923272
39,700,97.40913605339084,94.38247156923272
39,700,96.61417586421554,94.38247156923272
39,700,96.92599457569452,94.38247156923272
39,700,97.41975639650032,94.38247156923272
39,1200,91.76542730688256,94.70790401681506
39,1200,92.88481944401454,94.70790401681506
39,1200,91.60906472360932,94.70790401681506
39,1200,87.96592008706295,94.70790401681506
39,1200,84.42607529675978,94.70790401681506
40,500,88.03506959692224,88.25617056187741
40,500,88.53375054661504,88.25617056187741
40,500,87.81051411587438,88.25617056187741
40,500,86.4645611032263,88.25617056187741
40,500,84.53558492578846,88.25617056187741
40,1100,58.6408711176414,86.30140735914799
40,1100,57.25141926864525,86.30140735914799
40,1100,56.41060577316201,86.30140735914799
40,1100,56.12721286274138,86.30140735914799
40,1100,56.41472643613447,86.30140735914799
40,1200,82.43301114355403,86.25538495643073
40,1200,82.31681118191806,86.25538495643073
40,1200,77.94971321581669,86.25538495643073
40,1200,71.77319725078846,86.25538495643073
40,1200,65.7438155392332,86.25538495643073
40,1600,100.94726949089018,94.04396512229972
40,1600,104.0078724017563,94.04396512229972
40,1600,107.16391758567843,94.04396512229972
40,1600,110.0523966775828,94.04396512229972
40,1600,113.18878629868163,94.04396512229972
41,0,106.0,112.07392967075782
41,0,106.0,112.07392967075782
41,0,106.0,112.07392967075782
41,0,106.0,112.07392967075782
41,0,106.0,112.07392967075782
41,300,116.64592547974028,110.78336189236072
41,300,116.69365074500378,110.78336189236072
41,300,116.98703333619352,110.78336189236072
41,300,117.10717966102416,110.78336189236072
41,300,116.7498018314312,110.78336189236072
41,600,127.8000238874774,109.10086944739585
41,600,127.67742060541592,109.10086944739585
41,600,126.93573963611158,109.10086944739585
41,600,126.72694059780666,109.10086944739585
41,600,127.3022217317061,109.10086944739585
41,1100,87.04981510203919,109.76889645946399
41,1100,85.23813383135753,109.76889645946399
41,1100,84.54879473639049,109.76889645946399
41,1100,84.64747630067005,109.76889645946399
41,1100,84.83299364090796,109.76889645946399
42,0,65.0,66.36033039683548
42,0,65.0,66.36033039683548
42,0,65.0,66.36033039683548
42,0,65.0,66.36033039683548
42,0,65.0,66.36033039683548
42,400,69.53751289675934,66.38537524618341
42,400,68.58681680271981,66.38537524618341
42,400,68.24074977713747,66.38537524618341
42,400,67.91003016434708,66.38537524618341
42,400,67.40090112066888,66.38537524618341
42,900,84.20225504374454,68.5957625204301
42,900,81.06201044940329,68.5957625204301
42,900,80.81472178320865,68.5957625204301
42,900,81.69669999415741,68.5957625204301
42,900,82.845212830816,68.5957625204301
42,1400,57.0,69.42654962144353
42,1400,57.0,69.42654962144353
42,1400,57.0,69.42654962144353
42,1400,57.0,69.42654962144353
42,1400,57.0,69.42654962144353
43,500,82.63259818440392,82.23607325011258
43,500,78.56180920889882,82.23607325011258
43,500,75.62792565432352,82.23607325011258
43,500,73.6036162019392,82.23607325011258
43,500,72.49077906223265,82.23607325011258
43,1000,79.86481846656118,81.01047583534853
43,1000,78.6474288718525,81.01047583534853
43,1000,77.32873558894894,81.01047583534853
43,1000,75.74056111878646,81.01047583534853
43,1000,73.8810296350537,81.01047583534853
43,1500,92.27742031577247,82.60685174398188
43,1500,90.7469671920371,82.60685174398188
43,1500,89.3840651718569,82.60685174398188
43,1500,88.75278774092206,82.60685174398188
43,1500,88.23693062674258,82.60685174398188
43,1600,93.26720473116094,89.85082483788148
43,1600,97.4792794450537,89.85082483788148
43,1600,104.37437524496218,89.85082483788148
43,1600,110.24904929673002,89.85082483788148
43,1600,115.19505897497204,89.85082483788148
44,100,86.98209156205644,88.32782004850918
44,100,87.08388913575705,88.32782004850918
44,100,86.81968981043084,88.32782004850918
44,100,87.02879049416745,88.32782004850918
44,100,87.60854000573035,88.32782004850918
44,700,95.62534878948894,87.85062225757994
44,700,96.06173636572704,87.85062225757994
44,700,95.90783451914272,87.85062225757994
44,700,96.78802313009898,87.85062225757994
44,700,99.61420435969966,87.85062225757994
44,1200,76.11281381381579,87.97133594501886
44,1200,76.17772941375394,87.97133594501886
44,1200,76.08734101330565,87.97133594501886
44,1200,76.33679460003262,87.97133594501886
44,1200,76.8097570566646,87.97133594501886
44,1700,99.49762367317888,97.4455892838201
44,1700,99.08781072205797,97.4455892838201
44,1700,98.99209535173524,97.4455892838201
44,1700,99.28892069378972,97.4455892838201
44,1700,100.06943298067364,97.4455892838201
45,100,97.77497260353782,94.5883376117984
45,100,95.30840074056154,94.5883376117984
45,100,93.23104770039068,94.5883376117984
45,100,91.71338469001635,94.5883376117984
45,100,90.9178387680864,94.5883376117984
45,300,103.66440148997911,96.7026364576331
45,300,103.6492950001394,96.7026364576331
45,300,103.57120447850332,96.7026364576331
45,300,103.87756704169436,96.7026364576331
45,300,103.56953406591953,96.7026364576331
45,900,114.00405634100152,97.12847914480503
45,900,111.53984280427382,97.12847914480503
45,900,110.19955798966694,97.12847914480503
45,900,110.92408371368316,97.12847914480503
45,900,112.23165419285844,97.12847914480503
45,1100,75.11531593732505,94.4395965896975
45,1100,73.93016115431983,94.4395965896975
45,1100,74.77610976294311,94.4395965896975
45,1100,76.62791809953957,94.4395965896975
45,1100,78.56768172046112,94.4395965896975
46,0,84.0,87.17586046998177
46,0,84.0,87.17586046998177
46,0,84.0,87.17586046998177
46,0,84.0,87.17586046998177
46,0,84.0,87.17586046998177
46,200,88.56720406082802,86.6507009085248
46,200,89.94914306283512,86.6507009085248
46,200,91.0042961474621,86.6507009085248
46,200,91.71160487901597,86.6507009085248
46,200,92.3448267340144,86.6507009085248
46,1200,82.35886984987503,89.05110212228485
46,1200,81.55098311913794,89.05110212228485
46,1200,82.6649802477329,89.05110212228485
46,1200,84.39583970230898,89.05110212228485
46,1200,85.5574491203812,89.05110212228485
46,1700,92.77563328587392,93.16563538860335
46,1700,94.99164920554466,93.16563538860335
46,1700,96.83051604956589,93.16563538860335
46,1700,97.86950439996431,93.16563538860335
46,1700,98.816073889753,93.16563538860335
47,600,85.98731287692016,84.27094316739303
47,600,84.33140674184409,84.27094316739303
47,600,82.91226991461468,84.27094316739303
47,600,82.82503134399263,84.27094316739303
47,600,82.17051751345267,84.27094316739303
47,700,83.92011964878478,76.94516386504912
47,700,83.13146688225983,76.94516386504912
47,700,82.88226235439252,76.94516386504912
47,700,83.06617347399394,76.94516386504912
47,700,83.70256657868754,76.94516386504912
47,900,81.73779547900864,75.94561542816268
47,900,79.40254136494228,75.94561542816268
47,900,79.59684362721133,75.94561542816268
47,900,81.40759027943467,75.94561542816268
47,900,82.76230899926387,75.94561542816268
47,1200,71.66695443499587,78.15392770474106
47,1200,70.9826515082157,78.15392770474106
47,1200,71.4543311383301,78.15392770474106
47,1200,72.2039396298396,78.15392770474106
47,1200,72.21436546581648,78.15392770474106
48,300,98.39496262512164,86.11987280760812
48,300,98.66121773141803,86.11987280760812
48,300,99.11762209382408,86.11987280760812
48,300,99.63327463911726,86.11987280760812
48,300,99.87825431792766,86.11987280760812
48,800,91.44471693374378,86.96312072082031
48,800,91.2472191001946,86.96312072082031
48,800,90.72162791691818,86.96312072082031
48,800,89.8540539623855,86.96312072082031
48,800,89.27643280964404,86.96312072082031
48,1400,88.66781457884112,90.30524640049022
48,1400,86.40846177684872,90.30524640049022
48,1400,85.30132241796106,90.30524640049022
48,1400,85.9336870547497,90.30524640049022
48,1400,87.60580706266099,90.30524640049022
48,1700,116.46109131690012,96.17112096413642
48,1700,115.76838757531324,96.17112096413642
48,1700,115.2717381557587,96.17112096413642
48,1700,115.61038674644936,96.17112096413642
48,1700,116.7751899546586,96.17112096413642
49,300,75.06925295307522,71.10877371600132
49,300,76.30838806649824,71.10877371600132
49,300,78.61652161682838,71.10877371600132
49,300,80.00424189392105,71.10877371600132
49,300,80.49773119951223,71.10877371600132
49,700,77.75675004647465,70.82351390212085
49,700,75.43413507308794,70.82351390212085
49,700,73.63003250510144,70.82351390212085
49,700,73.32870325071987,70.82351390212085
49,700,74.69505975212024,70.82351390212085
49,900,82.31672541919725,70.80846215957563
49,900,81.87773091627923,70.80846215957563
49,900,80.31997995717185,70.80846215957563
49,900,78.2965258979178,70.80846215957563
49,900,76.80340051217512,70.80846215957563
49,1600,102.85172495246792,79.9655949469583
49,1600,106.8342662369534,79.9655949469583
49,1600,109.80674401299778,79.9655949469583
49,1600,111.80961968640744,79.9655949469583
49,1600,113.68946732690324,79.9655949469583
50,700,105.80802326646202,97.79252130238126
50,700,103.2280535212843,97.79252130238126
50,700,101.97201558428924,97.79252130238126
50,700,102.35716340304454,97.79252130238126
50,700,103.60625173821936,97.79252130238126
50,1100,73.9483569795435,95.70799867471676
50,1100,71.010335528681,95.70799867471676
50,1100,68.28478462501448,95.70799867471676
50,1100,68.3225651657574,95.70799867471676
50,1100,69.56132723687973,95.70799867471676
50,1200,84.45300192606436,96.3720799122062
50,1200,81.0340445135579,96.3720799122062
50,1200,77.80172278261804,96.3720799122062
50,1200,76.14539022848204,96.3720799122062
50,1200,75.36710421130773,96.3720799122062
50,1500,98.18511520577717,102.38117850740683
50,1500,100.01416098214848,102.38117850740683
50,1500,101.93197854184486,102.38117850740683
50,1500,103.77082316421324,102.38117850740683
50,1500,105.8052311378812,102.38117850740683
51,300,77.33695525813411,73.64492277864434
51,300,79.6298826348317,73.64492277864434
51,300,82.21221482020951,73.64492277864434
51,300,85.29741556097419,73.64492277864434
51,300,87.01443117428653,73.64492277864434
51,800,83.26758266944073,75.02583528589075
51,800,82.31591213950544,75.02583528589075
51,800,81.97154845317917,75.02583528589075
51,800,82.73473195166689,75.02583528589075
51,800,84.31151041107803,75.02583528589075
51,1100,66.33042268904428,73.82633276839455
51,1100,65.45195176880081,73.82633276839455
51,1100,65.35004252768182,73.82633276839455
51,1100,65.62621021012723,73.82633276839455
51,1100,65.76718996434964,73.82633276839455
51,1700,95.74536737541642,89.88217677815203
51,1700,92.263326101084,89.88217677815203
51,1700,90.02631265320612,89.88217677815203
51,1700,88.76100365720295,89.88217677815203
51,1700,88.04253432547272,89.88217677815203
52,0,77.0,78.08289712236625
52,0,77.0,78.08289712236625
52,0,77.0,78.08289712236625
52,0,77.0,78.08289712236625
52,0,77.0,78.08289712236625
52,300,75.92346224484562,75.76570437369651
52,300,76.33424671831584,75.76570437369651
52,300,76.81434524905629,75.76570437369651
52,300,78.68808032816106,75.76570437369651
52,300,79.9581858126116,75.76570437369651
52,1100,60.81155326411149,77.59510419087054
52,1100,59.77438910105528,77.59510419087054
52,1100,59.24597484585526,77.59510419087054
52,1100,59.778873120190255,77.59510419087054
52,1100,59.95917523615498,77.59510419087054
52,1500,81.48531272421667,93.05880460569493
52,1500,81.66905627993795,93.05880460569493
52,1500,81.91842542024918,93.05880460569493
52,1500,82.67678254796311,93.05880460569493
52,1500,83.79867638446828,93.05880460569493
53,1000,85.72509847492368,87.45173055683428
53,1000,78.53579282440666,87.45173055683428
53,1000,73.1296276260764,87.45173055683428
53,1000,68.89599689105889,87.45173055683428
53,1000,67.1667015545296,87.45173055683428
53,1200,69.88113261920549,87.66931026923868
53,1200,68.38257837336818,87.66931026923868
53,1200,67.31837812460863,87.66931026923868
53,1200,66.75701039838584,87.66931026923868
53,1200,66.27234902464467,87.66931026923868
53,1400,66.94978875671416,89.56884603617112
53,1400,66.25894439086099,89.56884603617112
53,1400,66.73081880657902,89.56884603617112
53,1400,67.80193241542791,89.56884603617112
53,1400,69.03569864919415,89.56884603617112
53,1600,101.2344014617983,102.21670630275788
53,1600,104.34414927716092,102.21670630275788
53,1600,108.03453288991248,102.21670630275788
53,1600,110.6982839558774,102.21670630275788
53,1600,112.72658503487229,102.21670630275788
54,1100,68.50259093003184,82.86461129425432
54,1100,66.84829358252956,82.86461129425432
54,1100,65.98150325832945,82.86461129425432
54,1100,65.38097280568375,82.86461129425432
54,1100,64.5234906462364,82.86461129425432
54,1300,70.49646908231628,83.48075117983937
54,1300,70.19903233639606,83.48075117983937
54,1300,70.18528235092822,83.48075117983937
54,1300,70.56120566289664,83.48075117983937
54,1300,70.67864283260148,83.48075117983937
54,1600,94.9706853533878,96.56006711779132
54,1600,102.79763190271534,96.56006711779132
54,1600,112.59930005507034,96.56006711779132
54,1600,121.87965383343884,96.56006711779132
54,1600,128.11696693425915,96.56006711779132
55,600,104.7530533479922,91.09267013507262
55,600,102.23174359850036,91.09267013507262
55,600,101.85203158834794,91.09267013507262
55,600,102.31640302051196,91.09267013507262
55,600,102.26416487291264,91.09267013507262
55,700,99.98080766293909,93.16231842069958
55,700,99.63601940483242,93.16231842069958
55,700,100.46029102802277,93.16231842069958
55,700,101.56773511382924,93.16231842069958
55,700,102.5289907720698,93.16231842069958
55,1300,79.70465134199894,92.58641924709124
55,1300,77.08155931105347,92.58641924709124
55,1300,75.97666004911648,92.58641924709124
55,1300,76.14765375775177,92.58641924709124
55,1300,76.81810254369465,92.58641924709124
55,1700,99.3472246638474,99.6287042829799
55,1700,100.43081248487744,99.6287042829799
55,1700,102.23706594287576,99.6287042829799
55,1700,103.6014950822442,99.6287042829799
55,1700,104.85182729944006,99.6287042829799
56,200,100.1460821430168,94.3541692938577
56,200,98.88728027010264,94.3541692938577
56,200,98.00697563651208,94.3541692938577
56,200,97.50399916922262,94.3541692938577
56,200,97.22110431438657,94.3541692938577
56,400,101.20624986866336,93.99856264645739
56,400,96.38571763722462,93.99856264645739
56,400,94.43645277972055,93.99856264645739
56,400,93.8316219031472,93.99856264645739
56,400,94.37986276520505,93.99856264645739
56,600,102.3412709163484,94.26603771599648
56,600,99.01769346850256,94.26603771599648
56,600,96.35680148880203,94.26603771599648
56,600,95.12238369715097,94.26603771599648
56,600,95.2271362910422,94.26603771599648
56,1700,124.51273878881555,96.32906095425074
56,1700,119.5671505087898,96.32906095425074
56,1700,116.93413811122184,96.32906095425074
56,1700,116.41513116184252,96.32906095425074
56,1700,117.08183242954732,96.32906095425074
57,0,85.0,86.20276173697377
57,0,85.0,86.20276173697377
57,0,85.0,86.20276173697377
57,0,85.0,86.20276173697377
57,0,85.0,86.20276173697377
57,300,89.46908210318556,87.71724106554484
57,300,90.95467979367356,87.71724106554484
57,300,92.05315014263252,87.71724106554484
57,300,92.79128584830792,87.71724106554484
57,300,92.99800477064016,87.71724106554484
57,1000,90.06310037230575,83.09184094092487
57,1000,88.07915121440429,83.09184094092487
57,1000,84.19846726111466,83.09184094092487
57,1000,79.50579039379186,83.09184094092487
57,1000,75.13712382987464,83.09184094092487
57,1200,72.54474843154318,84.30668491671824
57,1200,71.47526833298818,84.30668491671824
57,1200,70.16865371759836,84.30668491671824
57,1200,69.38856953769535,84.30668491671824
57,1200,69.54707606550934,84.30668491671824
58,800,70.86723530803408,65.63211383823474
58,800,69.89080480455837,65.63211383823474
58,800,70.2066348832407,65.63211383823474
58,800,71.7584958776251,65.63211383823474
58,800,73.73252185165109,65.63211383823474
58,1200,65.1570662162688,63.39803231508777
58,1200,62.72493565361221,63.39803231508777
58,1200,59.94357667929166,63.39803231508777
58,1200,57.15643515710707,63.39803231508777
58,1200,54.616212200164426,63.39803231508777
58,1500,73.70464258889615,64.36927366594105
58,1500,71.83404169805121,64.36927366594105
58,1500,70.22622753252713,64.36927366594105
58,1500,68.67256665188512,64.36927366594105
58,1500,66.94439744594982,64.36927366594105
59,400,84.22684282816162,77.22955596320867
59,400,82.37361314761175,77.22955596320867
59,400,80.73881426352959,77.22955596320867
59,400,79.6969683442797,77.22955596320867
59,400,78.70995535726671,77.22955596320867
59,700,84.17533297521558,77.38740522239758
59,700,83.83021031612957,77.38740522239758
59,700,85.25502108639968,77.38740522239758
59,700,87.51022105681433,77.38740522239758
59,700,88.34389088829874,77.38740522239758
59,1500,92.87445932342892,79.8133750483535
59,1500,93.41811714543924,79.8133750483535
59,1500,93.6395906967518,79.8133750483535
59,1500,93.66970686169414,79.8133750483535
59,1500,93.5074635494323,79.8133750483535
59,1700,80.76901558957574,83.59479876142832
59,1700,80.99954501860067,83.59479876142832
59,1700,81.42825874374027,83.59479876142832
59,1700,82.04807602399357,83.59479876142832
59,1700,82.78615105079882,83.59479876142832
60,600,84.67999763369045,82.10879552807748
60,600,85.2112730831295,82.10879552807748
60,600,85.8771897844422,82.10879552807748
60,600,86.53215965027415,82.10879552807748
60,600,87.02905399270387,82.10879552807748
60,1000,77.56119232105486,83.37054004929544
60,1000,76.1841487987733,83.37054004929544
60,1000,75.48651739219567,83.37054004929544
60,1000,75.55955925916697,83.37054004929544
60,1000,75.29184821413709,83.37054004929544
60,1100,66.67794023705767,81.48124868151729
60,1100,66.33985002175038,81.48124868151729
60,1100,66.01967438361345,81.48124868151729
60,1100,65.99766574958701,81.48124868151729
60,1100,66.02552261172556,81.48124868151729
60,1200,73.51016817732805,81.33992126596277
60,1200,74.34801856903802,81.33992126596277
60,1200,75.37300399134169,81.33992126596277
60,1200,76.52916372875116,81.33992126596277
60,1200,77.15169429593271,81.33992126596277
61,100,84.22953723178797,87.27470322612629
61,100,83.74885406442536,87.27470322612629
61,100,83.82562794809216,87.27470322612629
61,100,84.28903065749576,87.27470322612629
61,100,85.13658582814587,87.27470322612629
61,700,92.185435698834,86.12068339934582
61,700,91.97977901919064,86.12068339934582
61,700,92.80166949523992,86.12068339934582
61,700,94.03046345349514,86.12068339934582
61,700,94.74469160362756,86.12068339934582
61,1000,74.77365619133636,88.78233420211225
61,1000,74.04033453629646,88.78233420211225
61,1000,73.54225719233098,88.78233420211225
61,1000,73.53328556023635,88.78233420211225
61,1000,73.43220244764767,88.78233420211225
61,1300,74.42148237947974,86.81587338774958
61,1300,73.40148622680019,86.81587338774958
61,1300,73.69134358957217,86.81587338774958
61,1300,74.11862762180756,86.81587338774958
61,1300,74.39948092126227,86.81587338774958
62,0,92.0,86.78333090591104
62,0,92.0,86.78333090591104
62,0,92.0,86.78333090591104
62,0,92.0,86.78333090591104
62,0,92.0,86.78333090591104
62,900,108.38479062468456,87.62325789124091
62,900,106.73406060557345,87.62325789124091
62,900,105.36225213416212,87.62325789124091
62,900,104.83794432976546,87.62325789124091
62,900,105.20793851753336,87.62325789124091
62,1200,77.13237899335797,89.31540704631935
62,1200,72.9420421140033,89.31540704631935
62,1200,68.22463159654048,89.31540704631935
62,1200,64.28122929102415,89.31540704631935
62,1200,63.598505591907546,89.31540704631935
62,1700,122.29383583445654,93.07315363108032
62,1700,119.541917295683,93.07315363108032
62,1700,117.39495274855462,93.07315363108032
62,1700,115.10633830972564,93.07315363108032
62,1700,112.94176335696017,93.07315363108032
63,0,84.0,83.94243195289512
63,0,84.0,83.94243195289512
63,0,84.0,83.94243195289512
63,0,84.0,83.94243195289512
63,0,84.0,83.94243195289512
63,600,90.79634666633812,84.70665124138898
63,600,91.60898563495446,84.70665124138898
63,600,92.23588404521284,84.70665124138898
63,600,93.13197648143354,84.70665124138898
63,600,93.89765148896086,84.70665124138898
63,1400,79.40665629704793,87.60838475596165
63,1400,77.96495824056271,87.60838475596165
63,1400,78.64026102947466,87.60838475596165
63,1400,80.02269831529425,87.60838475596165
63,1400,81.04457865112273,87.60838475596165
63,1700,106.75165576821284,95.1344073490506
63,1700,107.73143034703806,95.1344073490506
63,1700,108.70458516446442,95.1344073490506
63,1700,109.55217759176377,95.1344073490506
63,1700,110.19146032819108,95.1344073490506
64,700,75.1580020436993,63.57219966105406
64,700,74.93641862002286,63.57219966105406
64,700,73.9741606305688,63.57219966105406
64,700,72.36738645246018,63.57219966105406
64,700,70.9213813692617,63.57219966105406
64,800,70.75612398262764,63.08848361071853
64,800,67.981329753595,63.08848361071853
64,800,66.32167827350237,63.08848361071853
64,800,65.7118857499325,63.08848361071853
64,800,65.76845959732887,63.08848361071853
64,1000,67.54068021698268,62.85225283672372
64,1000,65.38451568333174,62.85225283672372
64,1000,63.74255563923806,62.85225283672372
64,1000,63.08381409490264,62.85225283672372
64,1000,62.2825360937036,62.85225283672372
64,1200,63.75240087721829,66.43785474807183
64,1200,61.0496155007061,66.43785474807183
64,1200,59.02964842587839,66.43785474807183
64,1200,58.239022580060094,66.43785474807183
64,1200,58.292787790917735,66.43785474807183
65,1000,87.31924384300844,95.31811064996569
65,1000,85.97710356660735,95.31811064996569
65,1000,85.27303709653549,95.31811064996569
65,1000,85.13633075998976,95.31811064996569
65,1000,85.5290611692428,95.31811064996569
65,1300,93.72022629857578,96.0814638611952
65,1300,93.1137770608906,96.0814638611952
65,1300,92.662355887219,96.0814638611952
65,1300,93.3982105471871,96.0814638611952
65,1300,93.8738412559981,96.0814638611952
65,1400,83.33447926075428,96.14987800125385
65,1400,81.61193056725836,96.14987800125385
65,1400,81.87520986098748,96.14987800125385
65,1400,83.77501364001978,96.14987800125385
65,1400,85.82041563301004,96.14987800125385
65,1500,98.69470301309076,97.23382922587925
65,1500,97.85561980757365,97.23382922587925
65,1500,97.22778984963637,97.23382922587925
65,1500,97.02793200841712,97.23382922587925
65,1500,97.00567634820425,97.23382922587925
66,600,92.77710001995035,83.72166141130658
66,600,92.23979964359496,83.72166141130658
66,600,92.27320322907848,83.72166141130658
66,600,93.35193661436246,83.72166141130658
66,600,95.09252309568768,83.72166141130658
66,900,99.84615170038448,84.38878987203289
66,900,101.10234475109652,84.38878987203289
66,900,102.28888431248822,84.38878987203289
66,900,102.8810264889812,84.38878987203289
66,900,102.45929582036418,84.38878987203289
66,1200,63.63861068089273,82.01698545506497
66,1200,63.53163783246332,82.01698545506497
66,1200,63.34963100668671,82.01698545506497
66,1200,63.30417647898456,82.01698545506497
66,1200,63.13159713012316,82.01698545506497
66,1400,63.28414466544831,82.48989608327743
66,1400,59.16965455224504,82.48989608327743
66,1400,58.52153215352718,82.48989608327743
66,1400,60.66396066217805,82.48989608327743
66,1400,62.943984681374495,82.48989608327743
67,0,95.0,92.95499509511677
67,0,95.0,92.95499509511677
67,0,95.0,92.95499509511677
67,0,95.0,92.95499509511677
67,0,95.0,92.95499509511677
67,600,116.72447698673643,95.80010963071057
67,600,120.32220493426055,95.80010963071057
67,600,122.75654909693316,95.80010963071057
67,600,123.97767171023727,95.80010963071057
67,600,124.5903222155558,95.80010963071057
67,700,113.07282591993106,93.72725467699928
67,700,117.79703629786968,93.72725467699928
67,700,120.69671784134091,93.72725467699928
67,700,121.93247699396952,93.72725467699928
67,700,121.5814099958965,93.72725467699928
67,900,117.54675083015904,93.7016745841821
67,900,115.6442107285256,93.7016745841821
67,900,114.15319022399524,93.7016745841821
67,900,113.6974777771797,93.7016745841821
67,900,114.57602152253295,93.7016745841821
68,300,77.0,77.6914267442383
68,300,77.0,77.6914267442383
68,300,77.0,77.6914267442383
68,300,77.0,77.6914267442383
68,300,77.0,77.6914267442383
68,400,77.0,75.3292244515788
68,400,77.0,75.3292244515788
68,400,77.0,75.3292244515788
68,400,77.0,75.3292244515788
68,400,77.0,75.3292244515788
68,1100,54.25107969277864,75.16105809873308
68,1100,52.18614579640425,75.16105809873308
68,1100,51.15784589047039,75.16105809873308
68,1100,50.90900519430896,75.16105809873308
68,1100,50.94609216559832,75.16105809873308
68,1200,69.4884526232877,85.1834965370958
68,1200,64.01614091282798,85.1834965370958
68,1200,58.43639988682487,85.1834965370958
68,1200,53.84087743686907,85.1834965370958
68,1200,51.76812132364744,85.1834965370958
69,100,82.32568295982492,85.26476336947663
69,100,82.62956722701266,85.26476336947663
69,100,83.20398980384266,85.26476336947663
69,100,83.36870943571066,85.26476336947663
69,100,84.05346871182688,85.26476336947663
69,800,93.68526743462934,87.77988081677151
69,800,91.89711366298394,87.77988081677151
69,800,91.32320531725368,87.77988081677151
69,800,91.80910490777067,87.77988081677151
69,800,92.40615831684067,87.77988081677151
69,1000,76.10363718785102,84.9775847586853
69,1000,72.34154136604045,84.9775847586853
69,1000,69.70679706216374,84.9775847586853
69,1000,68.12775176231995,84.9775847586853
69,1000,67.0618079698447,84.9775847586853
69,1300,71.16759681483558,87.21514574282627
69,1300,70.07004721235592,87.21514574282627
69,1300,69.39833920888243,87.21514574282627
69,1300,69.40969308314236,87.21514574282627
69,1300,69.66033312806982,87.21514574282627
70,200,83.01660467755227,84.27882882002648
70,200,80.93808879253667,84.27882882002648
70,200,78.22170943047577,84.27882882002648
70,200,75.82140858194013,84.27882882002648
70,200,74.6579382677873,84.27882882002648
70,700,94.39020235208388,83.06612192010009
70,700,93.20717954233096,83.06612192010009
70,700,92.33055060219456,83.06612192010009
70,700,92.59691250654528,83.06612192010009
70,700,93.66053565529393,83.06612192010009
70,900,98.81061857051148,83.94469090593968
70,900,93.79254236625086,83.94469090593968
70,900,89.67064902776629,83.94469090593968
70,900,87.79001082831513,83.94469090593968
70,900,87.79901015329536,83.94469090593968
70,1500,102.24175748057868,84.56299100583075
70,1500,103.284411937265,84.56299100583075
70,1500,104.18650079289556,84.56299100583075
70,1500,105.04467348670546,84.56299100583075
70,1500,106.19837121519492,84.56299100583075
71,0,98.0,103.54946567266174
71,0,98.0,103.54946567266174
71,0,98.0,103.54946567266174
71,0,98.0,103.54946567266174
71,0,98.0,103.54946567266174
71,100,95.53486708335546,99.76628435188653
71,100,94.37284870963076,99.76628435188653
71,100,93.69402903880908,99.76628435188653
71,100,93.61225918515936,99.76628435188653
71,100,93.42202062831814,99.76628435188653
71,200,94.56226410861656,99.36572065994756
71,200,93.4489939267501,99.36572065994756
71,200,92.35837300215964,99.36572065994756
71,200,91.98429122146588,99.36572065994756
71,200,91.55107035920857,99.36572065994756
71,600,109.25883362687512,100.2882440042375
71,600,110.37665037943688,100.2882440042375
71,600,111.83066480273293,100.2882440042375
71,600,113.10239629074609,100.2882440042375
71,600,113.68845383959126,100.2882440042375
72,0,98.0,94.17500034070076
72,0,98.0,94.17500034070076
72,0,98.0,94.17500034070076
72,0,98.0,94.17500034070076
72,0,98.0,94.17500034070076
72,600,107.0832337513424,95.44021984776354
72,600,107.01957433440468,95.44021984776354
72,600,107.71799112212608,95.44021984776354
72,600,109.15416880778938,95.44021984776354
72,600,110.57781456521408,95.44021984776354
72,1100,77.35379400531967,95.43457367673886
72,1100,73.4765357304445,95.43457367673886
72,1100,72.00481981157739,95.43457367673886
72,1100,71.53604978524247,95.43457367673886
72,1100,71.34637224312985,95.43457367673886
72,1200,76.63248464850741,95.17512567467773
72,1200,76.10560189428783,95.17512567467773
72,1200,76.55958115682972,95.17512567467773
72,1200,78.14934790031218,95.17512567467773
72,1200,79.4631453166505,95.17512567467773
73,200,79.79647217502841,74.71809815466352
73,200,79.31590511984639,74.71809815466352
73,200,78.21464369926618,74.71809815466352
73,200,76.82607892374972,74.71809815466352
73,200,75.96601929468511,74.71809815466352
73,500,85.2468107056308,73.45615667241997
73,500,82.76982104148699,73.45615667241997
73,500,79.03166017222713,73.45615667241997
73,500,75.6365468263626,73.45615667241997
73,500,73.83238114743007,73.45615667241997
73,600,82.29983329938088,74.88001888813366
73,600,84.19687724134107,74.88001888813366
73,600,85.4493106364172,74.88001888813366
73,600,86.08427848351467,74.88001888813366
73,600,86.52359555004993,74.88001888813366
74,200,92.87118014112696,94.59345301002229
